,elements,temp,conv,comp,filename,flow,support,bet,pressure,selectivity,title
9,Cu,473.15,86.1,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
10,Cu,473.15,86.1,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,52.5|MeOHselectivity(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
11,Cu,473.15,86.1,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,45.2|MeOHyield(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
12,Cu,473.15,86.1,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,95.6|MeOHformationrate(mggcat.−1h−1),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
13,Cu,473.15,76.7,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
14,Cu,473.15,76.7,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,46.8|MeOHselectivity(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
15,Cu,473.15,76.7,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,35.9|MeOHyield(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
16,Cu,473.15,76.7,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,77.7|MeOHformationrate(mggcat.−1h−1),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
17,Cu,473.15,66.0,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
18,Cu,473.15,66.0,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,37.5|MeOHselectivity(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
19,Cu,473.15,66.0,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,24.7|MeOHyield(%),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
20,Cu,473.15,66.0,,Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†,0.2|h−1.,CuO,"['131.0', 'mggcat.−1']",5|MPa,41.4|MeOHformationrate(mggcat.−1h−1),Effective hydrogenation of carbonates to produce methanol over a ternary Cu/Zn/Al catalyst†
0,CuZnO,498.15,7.0,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnO,,,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
1,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
2,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,67|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
3,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,2.9|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
4,NaCuOZnO,523.15,8.6,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
5,NaCuOZnO,523.15,8.6,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,45|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
6,NaCuOZnO,523.15,8.6,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,3.9|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
7,NaCuOZnO,498.15,6.2,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
8,NaCuOZnO,498.15,6.2,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,39|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
9,NaCuOZnO,498.15,6.2,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,2.4|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
10,NaCuOZnO,523.15,10.3,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
11,NaCuOZnO,523.15,10.3,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,27|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
12,NaCuOZnO,523.15,10.3,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,2.8|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
13,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
14,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,39|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
15,NaCuOZnO,498.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,1.7|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
16,NaCuOZnO,523.15,9.8,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
17,NaCuOZnO,523.15,9.8,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,24|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
18,NaCuOZnO,523.15,9.8,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,2.4|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
19,NaCuOZnO,498.15,7.0,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
20,NaCuOZnO,498.15,7.0,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,21|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
21,NaCuOZnO,498.15,7.0,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,1.5|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
22,NaCuOZnO,523.15,9.7,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
23,NaCuOZnO,523.15,9.7,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,12|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
24,NaCuOZnO,523.15,9.7,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,1.2|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
25,NaCuOZnO,498.15,2.5,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
26,NaCuOZnO,498.15,2.5,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,32|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
27,NaCuOZnO,498.15,2.5,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,0.8|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
28,NaCuOZnO,523.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,,The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
29,NaCuOZnO,523.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,18|Methanolselectivity(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
30,NaCuOZnO,523.15,4.4,"{'CO': '1.1', 'CO2': '4.3', 'H2O': '24.0', 'H2': '13.8'}",The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite,1000.0|h−1.,ZnOCuO,,20|bar,0.8|Methanolyield(%),The effect of sodium species on methanol synthesis and water–gas shift Cu/ZnO catalysts: utilising high purity zincian georgeite
0,,873.15,30.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
1,,773.15,89.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
2,SnPt,723.15,70.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
3,SnPt,723.15,48.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
4,ZnPt,823.15,30.2,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
5,ZnPt,823.15,16.1,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
6,MnPt,823.15,7.9,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
7,MnPt,823.15,7.8,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
8,CrPt,823.15,20.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
9,CoPt,823.15,20.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
10,Al2O3Pt,723.15,3.6,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
11,SnPt,773.15,27.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
12,SnPt,773.15,24.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
13,InMgAlPt,873.15,20.4,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
14,InMgAlPt,873.15,16.3,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
15,MgAlPt,873.15,16.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
16,MgAlPt,873.15,11.4,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
17,SnAl2O3Pt,863.15,30.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
18,SnAl2O3Pt,863.15,25.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
19,SnAlPt,863.15,28.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SBA,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
20,SnAlPt,863.15,17.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SBA,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
21,SnAl2O4ZnPt,873.15,50.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
22,SnAl2O4ZnPt,873.15,21.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
23,SnMgAl2O4Pt,853.15,46.4,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
24,SnMgAl2O4Pt,853.15,37.6,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
25,SnNaPt,863.15,41.7,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
26,SnNaPt,863.15,39.1,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
27,NaZnPt,863.15,40.6,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
28,NaZnPt,863.15,37.7,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
29,InMgAlPt,893.15,61.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
30,InMgAlPt,893.15,57.3,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
31,MgAlZnPt,823.15,20.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
32,SnCeO2Pt,953.15,45.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,CeO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
33,SnCeO2Pt,953.15,39.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,CeO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
34,Al2O3CePt,893.15,58.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
35,SnMgAlPt,823.15,29.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
36,SnMgAlPt,823.15,27.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
37,MgAlPt,873.15,13.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
38,MgAlPt,873.15,6.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
39,MgAlIrPt,873.15,24.7,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
40,MgAlIrPt,873.15,17.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
41,SnMgPt,853.15,43.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SBA,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
42,SnMgPt,853.15,38.1,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SBA,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
43,Pt,823.15,40.7,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
44,Pt,823.15,38.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,SiO2,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
45,SnNaLaPt,863.15,37.2,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
46,SnNaLaPt,863.15,34.1,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
47,SnNaCePt,863.15,42.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
48,SnNaCePt,863.15,36.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,ZSM,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
49,SnPt,858.15,38.2,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
50,SnPt,858.15,15.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
51,SnNaAl2O3LaPt,863.15,41.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
52,SnNaAl2O3LaPt,863.15,36.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
53,SnAl2O3Pt,863.15,49.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
54,SnAl2O3Pt,863.15,39.9,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
55,SnPt,843.15,50.5,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
56,SnPt,843.15,43.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
57,Al2O3Pt,823.15,33.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
58,Al2O3Pt,823.15,17.6,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,Al2O3,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
59,NaPt,823.15,26.0,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
60,Pt,873.15,16.4,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
61,Pt,873.15,11.7,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
62,Pt,873.15,10.4,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies",,CNT,,5.8|bar,,"Propane dehydrogenation: catalyst development, new chemistry, and emerging technologies"
